Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
132,-28.5,66.538,-33.44599915,-0.014945481,1.86131E-07,-0.633973424,201.944664,201.944664,197.7749023,201.944664,4.01776E-05,39.00500107,39.00500107,44.63500023,44.63500023,6.98467E-06,257.25,0.001020924,1,0,2295,2993.5,2151,1313.5,1418.300476,-83.70641518,0.016764744,0.016759685,0.014583963,0.014583963,3.718E-08,-59.70424652,0.000467719,0.264230013,74.9994545,1790.179504,0
132.5,-28.5,75.283,-15.74659669,-0.008791678,1.7706E-07,-0.661307032,201.4732513,201.4732513,198.1854248,201.4732513,2.33083E-05,39.43000031,39.43000031,43.88999939,43.88999939,6.41492E-06,281.0000001,0.005291944,1,0,2304,3010,2171,1281,1387.270477,-171.79599,0.017587265,0.017578631,0.015798994,0.015798994,7.8756E-08,-44.93049622,0.000406246,0.178529993,74.30116463,1792.510986,0
132.5,-28,65.523,-36.46550941,-0.016118669,1.63321E-07,-0.624520091,199.6399536,199.6399536,194.0444336,199.6399536,2.47707E-05,39.40500069,39.40500069,43.67000008,43.67000008,5.88036E-06,322.2500002,0.008453745,1,0,2358.5,2957.5,2121,1324,1430.170471,-97.24250317,0.016607073,0.016603996,0.014904252,0.014904252,3.55538E-08,-27.55725098,0.000612051,-0.527729988,74.4453125,1792.091003,0
133.5,-27,79.238,-44.61802769,-0.01417381,8.5718E-08,-0.710322288,199.4626083,199.4626083,192.283905,199.4626083,4.58326E-05,39.92500114,39.92500114,44.88999939,44.88999939,3.94675E-06,372.7500001,0.006160092,1,0,2486.5,2834,2047.5,1338.5,1463.580994,156.10813,0.021781226,0.021795648,0.019360335,0.019360335,4.9809E-07,-82.87075043,0.001535792,-1.662899971,72.36685181,1794.338501,0
134,-28.5,78.942,11.457618,0.001813769,6.14056E-08,0.382684206,196.855278,196.855278,202.258667,196.855278,3.7071E-05,39.78000069,39.78000069,37.78499985,37.78499985,4.15469E-06,243.9999999,0.003012921,1,0,2333,2978.5,2222,1190,1297.824524,84.74351501,0.027895932,0.027871416,0.029330976,0.029330976,2.98081E-08,22.81377411,0.001216158,1.131399989,71.71160126,1799.127502,0
134,-27.5,80.532,-5.823432922,-0.007190053,9.72988E-08,-0.449056756,195.3082047,195.3082047,189.2154541,195.3082047,3.58111E-05,39.6400013,39.6400013,44.2349987,44.2349987,3.03715E-06,301.25,0.003347459,1,0,2442,2872.5,2113,1267,1389.945007,173.006218,0.011823216,0.011812168,0.010494885,0.010494885,2.00328E-08,-152.0950012,0.000135866,-1.336199999,72.0901413,1795.27002,0
134,-27,76.333,-26.93099022,-0.010762867,7.44349E-08,-0.574518325,196.0266151,196.0266151,189.562561,196.0266151,5.22899E-05,39.80000114,39.80000114,42.71249962,42.71249962,4.8944E-06,307.0000001,0.00589325,1,0,2496.25,2819.25,2058.75,1297.25,1436.713013,42.17246558,0.011784313,0.0117788,0.010731743,0.010731743,2.00389E-08,-71.0019989,0.001985061,-1.951099992,71.62240601,1794.728241,0
134,-24,61.571,-58.01215363,-0.017416319,1.32446E-07,-0.74471343,196.2832336,196.2832336,220.1694336,196.2832336,0.000184487,40.36250019,40.36250019,45.36499977,45.36499977,1.1811E-05,577.9999999,0.005816828,1,0,2453.75,2496.75,1735.5,1487.5,1729.654053,46.10287857,0.031645259,0.031724538,0.02820316,0.02820316,1.36145E-07,3.325775146,0.0006524,-0.080631003,68.23716736,1792.467499,0
134,-19.5,113.441,19.47822475,0.002744057,2.44294E-08,0.188232562,177.4581985,177.4581985,229.5965576,177.4581985,0.00018587,47.49500084,47.49500084,43.72000122,43.72000122,9.8613E-06,356.25,0.003258179,1,0,2181,2002,1256.5,1345.5,1487.261536,-103.4523773,0.017725823,0.017673983,0.019294075,0.019294075,8.45907E-08,-27.05175018,0.00031061,2.084000111,88.0903244,1793.090027,0
134.5,-31,79.669,-28.28995037,-0.007826275,6.39138E-08,-0.417031851,196.2069702,196.2069702,207.3270264,196.2069702,4.22232E-05,40.94000053,40.94000053,42.09499931,42.09499931,4.275E-06,149.7499999,0.005713743,1,4.21557E-06,2072.5,3147.5,2502.5,945.5,1050.485992,33.5161171,0.02861361,0.028516001,0.027825978,0.027825978,2.85476E-09,109.3777466,0.000649815,10.95699978,58.47614098,1792.130005,0
134.5,-28,79.989,1.777081013,-0.001306327,7.14227E-08,-0.116448683,193.7820663,193.7820663,195.9154053,193.7820663,4.21046E-05,39.63500023,39.63500023,38.68999863,38.68999863,5.02562E-06,202.25,0.005916137,1,0,2397.5,2908,2178,1193.5,1316.895996,64.14766312,0.023750367,0.023770489,0.024787229,0.024787229,2.81067E-07,-46.22124863,0.002055764,-0.098699003,70.37828445,1796.916016,0
134.5,-27.5,72.705,-10.0060699,-0.005383359,7.29834E-08,-0.324349563,192.782135,192.782135,187.7407837,192.782135,4.43582E-05,39.54000092,39.54000092,41.91999817,41.91999817,4.57662E-06,267.5,0.003893153,1,0,2452,2856,2124,1226,1364.423737,33.62834167,0.01234286,0.012342036,0.01171762,0.01171762,7.19465E-08,-135.2899933,0.00042039,-1.436699986,69.31867027,1796.166016,0
134.5,-20,86.599,18.16683388,0.004247771,2.29714E-08,0.270735767,155.496521,155.496521,235.4398193,155.496521,0.000257232,47.7650013,47.7650013,43.42500114,43.42500114,9.87121E-06,364.2499999,0.001540016,1,0,2169.5,2048,1325.5,1338.5,1558.984497,11.39951134,0.013522555,0.01347832,0.015044692,0.015044692,1.17335E-07,-25.86225128,0.000543926,2.477600098,84.69779968,1795.962036,0
135.5,-33,70.017,-14.75081635,-0.002016417,9.77288E-08,-0.214504743,180.3687973,180.3687973,180.1916504,180.3687973,7.56623E-05,38.93000031,38.93000031,41.54999924,41.54999924,1.07105E-05,160.25,0.013022845,2,1.0212E-05,1885.5,2937.5,2741.5,726.1499939,826.5910034,-108.4917412,0.023264737,0.023248605,0.021600037,0.021600037,5.07072E-08,8.603025436,0.003285724,11.54800034,45.11380386,1800.000488,0
135.5,-29.5,91.861,-6.133561373,0.000530775,3.07129E-08,0.048386001,193.8113556,193.8113556,213.0620117,193.8113556,3.89936E-05,39.97999954,39.97999954,40.43999863,40.43999863,1.08438E-05,162,0.001768379,1,0,2259,3031,2364,1014,1124.499756,627.2053223,0.027058332,0.027040136,0.026730557,0.026730557,7.29894E-09,51.44049835,0.001019909,6.581799984,63.8968792,1793.255005,0
135.5,-19.5,61.213,9.128007293,0.002016942,1.91631E-08,0.164457012,171.5702515,171.5702515,231.2686768,171.5702515,0.000314366,48.11000061,48.11000061,46.20999908,46.20999908,5.56286E-06,221.25,0.000905479,1,0,2050,1980,1313,1222,1552.539001,-50.53091049,0.012326858,0.012304537,0.012839952,0.012839952,2.4428E-08,-71.77974701,0.000224476,3.0151999,82.38596725,1796.592041,0
136,-16.5,67.551,30.33246708,0.008169042,2.51078E-08,0.496364948,177.1882629,177.1882629,218.9367676,177.1882629,6.27797E-05,43.42499924,43.42499924,48.52500153,48.52500153,2.87842E-05,48.50000005,0.002195148,1,0,1858,1643.5,1041.5,1003.200012,1294.589478,-3.070440292,0.044689768,0.044650318,0.039890843,0.039890843,3.53949E-08,15.9401598,0.000656595,1.404500008,71.10631943,1797.271484,0
136.5,-16.5,64.694,24.01399541,0.008109066,3.27511E-08,0.438418002,181.29953,181.29953,219.5405273,181.29953,7.173E-05,41.75,41.75,44.15000153,44.15000153,2.95983E-05,54.50000001,0.002112787,1,0,1810,1639,1070,982.4000244,1326.351501,-22.20717812,0.046320013,0.046428411,0.043880831,0.043880831,3.20131E-08,-11.15962505,0.000463862,0.998459995,71.05451202,1796.792969,0
137,-31,79.202,-11.64936638,0.001943903,3.38017E-08,0.14943482,182.1029015,182.1029015,200.9150543,182.1029015,6.0758E-05,38.95250034,38.95250034,41.09000015,41.09000015,9.11343E-06,138.7500001,0.003346762,1,0,2133,3006.75,2566.5,796.4750061,905.3259888,141.8611076,0.038080361,0.038076988,0.036081587,0.036081587,6.3352E-07,221.3900146,0.000684405,11.3739996,52.10593033,1790.21698,0
137,-30.5,87.327,-7.584819317,0.001081005,3.27087E-08,0.075083163,183.233757,183.233757,201.9749756,183.233757,6.3315E-05,38.98999977,38.98999977,40.21500015,40.21500015,8.9907E-06,114.5,0.001384595,1,0,2187,3044.5,2513.5,843.0499878,953.1575012,180.8635139,0.030838721,0.03087678,0.029907764,0.029907764,4.75759E-07,184.105011,0.001293704,9.871199608,54.66405106,1788.04248,0
137,-30,62.45,-3.520272255,0.000413063,2.34953E-08,0.026496169,186.3388138,186.3388138,202.4051514,186.3388138,5.1473E-05,38.78499985,38.78499985,40.09249973,40.09249973,9.16553E-06,114.2500001,0.004445694,1,0,2241.5,3016.75,2460.75,874.8249969,1000.989014,72.38411903,0.029018735,0.029027178,0.027992702,0.027992702,9.19503E-08,93.06150055,0.001302219,7.782700062,57.22217178,1787.767761,0
137.5,-31,66.952,-4.13414669,0.003560307,4.10791E-08,0.288546359,179.7605057,179.7605057,197.728241,179.7605057,4.77063E-05,38.5150013,38.5150013,40.64999962,40.64999962,6.7276E-06,140.0000001,0.009165487,1,0,2139.5,2972,2581.5,770.3500061,881.552002,42.96649313,0.030967207,0.030941556,0.029383733,0.029383733,7.87116E-07,225.3699951,0.000560297,10.5,51.4492054,1789.888977,0
137.5,-30.5,87.308,-6.67489934,0.002710614,4.16464E-08,0.198719844,181.2993774,181.2993774,198.6672363,181.2993774,5.05752E-05,38.54000092,38.54000092,40.20000076,40.20000076,5.77783E-06,32.25000001,0.000661855,1,0,2195,3010,2529,818.2999878,930.4517517,76.57242584,0.014683706,0.014687845,0.014052083,0.014052083,6.54958E-07,186.480011,0.001420003,8.91119957,53.10468292,1789.19397,0
138,-34,81.577,5.233197212,0.008338402,3.01472E-08,0.484177646,161.6522598,161.6522598,150.7038574,161.6522598,0.000163925,35.3949995,35.3949995,39.90250015,39.90250015,1.71674E-05,110.9999999,0.004956549,1,3.52271E-06,1806.5,2705,2912.75,479,582.6459961,173.7724171,0.019585708,0.019592024,0.017163082,0.017163082,1.76578E-07,449.1950073,0.001896049,7.966800213,38.6663208,1791.644745,0
138,-20,59.457,3.668672323,0.006666485,6.28615E-08,0.468389196,160.4764061,160.4764061,217.3776855,160.4764061,0.000259759,45.8550005,45.8550005,44.71000004,44.71000004,1.93499E-05,241.75,0.001678281,1,0,1858.5,1949.75,1484.25,991.4250031,1579.723999,77.96579123,0.036810527,0.036557909,0.037750437,0.037750437,2.1009E-07,-14.08985043,0.000887094,7.130000114,68.88598633,1796.396729,0
138.5,-32.5,89.211,3.407787919,0.009822545,3.99328E-08,0.613189566,168.5762787,168.5762787,175.7423706,168.5762787,0.000131808,36.97999954,36.97999954,37.09999847,37.09999847,1.31766E-05,506.0000003,0.015589808,1,1.53245E-06,1974,2789,2771,578,690.7545013,-185.4519653,0.028073195,0.028068739,0.02776935,0.02776935,8.23518E-08,-26.06774902,0.000608109,9.028900146,43.40804577,1800.485962,0
138.5,-31,93.377,13.88552666,0.007275427,3.10952E-08,0.535604607,179.3207626,179.3207626,191.0465393,179.3207626,7.78288E-05,38.19499969,38.19499969,41.19999886,41.19999886,4.31127E-06,468.9999988,0.042888816,1,7.5903E-07,2141,2902.5,2613.5,702.8500061,837.7615051,-48.50483704,0.029315353,0.029252751,0.026939387,0.026939387,1.07333E-07,105.4664993,0.001001804,8.007399559,48.48856354,1799.334534,0
139,-35,90.727,-3.79520607,0.002606968,6.36138E-08,0.154799514,136.4099483,136.4099483,133.7589264,136.4099483,0.00017074,32.95249987,32.95249987,37.94999981,37.94999981,1.48166E-05,276.7500006,0.028337475,2,8.06694E-06,1697.25,2561.25,3048.25,337.5749969,439.0109863,22.8721472,0.015188151,0.015228464,0.013250139,0.013250139,2.70798E-07,120.0282593,0.002855035,3.557899952,34.48170471,1790.165039,0
139,-21,61.365,24.05488586,0.018260365,8.84008E-08,0.88052766,150.7318649,150.7318649,200.5663757,150.7318649,0.000168007,43.24750042,43.24750042,48.64999962,48.64999962,3.7858E-05,291.5,0.002322969,1,1.20437E-06,1844,2023.75,1633.75,933.3000031,1600.343018,-42.79867077,0.043693307,0.043195131,0.03755913,0.03755913,8.8985E-07,91.58700562,0.001409444,10.07800007,54.01519394,1796.812225,0
139.5,-35.5,84.321,-6.718009114,-0.001138732,4.82681E-08,-0.071546583,124.1092758,124.1092758,130.9956665,124.1092758,0.000193516,31.96999931,31.96999931,41.59999847,41.59999847,1.21398E-05,14.24999997,0.006028683,2,9.13967E-06,1643,2490,3116,263.5,371.051239,51.28776169,0.013253123,0.013261637,0.010245259,0.010245259,1.40455E-07,-2.861124754,0.000776207,1.643000007,33.69900513,1788.540039,0
139.5,-35,83.092,-3.086986303,0.001514666,5.49184E-08,0.093603102,132.214222,132.214222,134.5039978,132.214222,0.000156185,32.55499935,32.55499935,39.29999924,39.29999924,1.35765E-05,74.50000004,0.005240324,2,7.26735E-06,1698.5,2532,3064,302.6499939,409.7309875,29.48849607,0.013019722,0.013040344,0.010744588,0.010744588,1.29083E-08,3.944999695,0.00195654,2.530800104,34.08412933,1791.534546,0
139.5,-33,73.144,14.03303182,0.010940914,2.85579E-08,0.605791551,154.1327057,154.1327057,158.5261536,154.1327057,0.000125681,35.59499931,35.59499931,40,40,1.52833E-05,329.4999998,0.007665091,1,3.0649E-06,1920.5,2682,2855,484.7999878,596.9534912,-91.51284373,0.029152466,0.029143077,0.025911508,0.025911508,9.22374E-08,-210.6625061,0.001905074,5.179900169,39.15970039,1798.678528,0
139.5,-30.5,97.032,5.381823361,0.006764901,3.16033E-08,0.670055791,181.1681061,181.1681061,188.9351807,181.1681061,9.82704E-05,38.40999985,38.40999985,38.49000168,38.49000168,2.21204E-06,53.00000011,0.004714064,1,2.11209E-06,2199,2872,2597,641,854.8394928,406.2715149,0.01341806,0.013389158,0.013321468,0.013321468,2.02596E-07,41.47624969,0.002728763,3.328200102,47.27720451,1799.296021,0
139.5,-20.5,84.925,39.52566242,0.020654827,5.94864E-08,0.809085671,153.3934784,153.3934784,197.3945313,153.3934784,0.00018036,42.79000092,42.79000092,53.86000061,53.86000061,3.77675E-05,411.9999993,0.016797029,1,1.8005E-06,1767,1956,1616,864.5999756,1525.827759,43.56829453,0.027962771,0.027828543,0.022448388,0.022448388,6.31347E-07,116.8492432,0.000975476,9.9041996,56.51849651,1799.994019,0
140,-36,72.85,-3.731249809,-0.003070743,3.68901E-08,-0.234288,106.5954437,106.5954437,129.7966309,106.5954437,0.000253081,31.18749952,31.18749952,42.24499989,42.24499989,1.22397E-05,18.74999997,0.00126009,2,9.4128E-06,1588.75,2418.75,3176.75,201.9749985,296.7319946,25.4709937,0.012654814,0.012659428,0.008958259,0.008958259,5.49907E-08,-1.165549994,0.000508489,0.317420006,32.70217514,1787.075531,0
140,-35.5,78.515,-3.055008173,-0.001447091,2.91923E-08,-0.096882246,122.0905685,122.0905685,126.9046631,122.0905685,0.000231036,31.67499924,31.67499924,42.94999886,42.94999886,1.15511E-05,24.99999994,0.003456368,2,7.94028E-06,1644.5,2462,3132,230.6999969,338.5914917,24.26516998,0.013587129,0.013599853,0.009930028,0.009930028,1.25616E-08,-31.32749939,0.000644073,0.897889972,33.19436455,1787.470032,0
140,-30,104.797,-0.004147291,0.004637537,4.70496E-08,0.635016671,181.9787254,181.9787254,186.4301758,181.9787254,9.2394E-05,37.94999981,37.94999981,37.62250042,37.62250042,5.82575E-06,26.50000005,0.002057305,1,2.59611E-06,2256,2873.5,2566,624.2999878,893.6040039,81.42527723,0.012515943,0.012470464,0.01259103,0.01259103,3.7826E-08,-43.25575256,0.002187202,-0.363150001,47.45252609,1792.309265,0
140.5,-37.5,65.657,-18.69682503,-0.006134613,4.63336E-08,-0.392081546,61.61422348,61.61422348,135.5057983,61.61422348,0.000233303,28.80999947,28.80999947,35.90999985,35.90999985,2.01227E-05,47.99999997,0.002242767,4,1.10153E-05,1424,2262,3268,108.4000015,187.2924995,114.3752823,0.01379262,0.013781548,0.011092,0.011092,2.11829E-08,4.342600346,0.001165822,-1.123299956,32.98859835,1787.194946,0
140.5,-37.5,73.283,-18.69682503,-0.006134613,4.63336E-08,-0.392081546,61.61422348,61.61422348,135.5057983,61.61422348,0.000233303,28.80999947,28.80999947,35.90999985,35.90999985,2.01227E-05,47.99999997,0.002242767,4,1.10153E-05,1424,2262,3268,108.4000015,187.2924995,114.3752823,0.01379262,0.013781548,0.011092,0.011092,2.11829E-08,4.342600346,0.001165822,-1.123299956,32.98859835,1787.194946,0
140.5,-37,75.743,-11.477561,-0.004908558,5.83556E-08,-0.429645937,71.69771385,71.69771385,135.4406738,71.69771385,0.000267905,29.60499954,29.60499954,41.61000061,41.61000061,1.6278E-05,44.24999993,0.001698537,4,9.99459E-06,1479.5,2304.5,3245.5,119.2999992,197.2069931,86.76162148,0.01339327,0.01336062,0.009442192,0.009442192,6.71015E-09,53.19575119,0.000941381,-0.776459992,31.72536755,1788.078003,0
140.5,-36.5,61.79,-7.762098551,-0.003352122,5.10568E-08,-0.339845299,81.78120422,81.78120422,135.3755493,81.78120422,0.000302506,30.39999962,30.39999962,47.31000137,47.31000137,1.24333E-05,99.74999988,0.013020851,3,8.97392E-06,1535,2347,3223,130.1999969,232.1889954,59.14796066,0.013065311,0.013060322,0.008494262,0.008494262,5.32065E-09,52.51325226,0.000766227,-0.422989994,31.70231009,1788.96106,0
140.5,-28,102.302,-13.27090025,-0.007733845,4.36174E-08,-0.363447017,185.1353226,185.1353226,152.0496826,185.1353226,5.55786E-05,35.71999931,35.71999931,33.92000008,33.92000008,1.13264E-05,42.5,0.00089639,1,2.75899E-06,2335,2755,2385.5,717.4500122,1102.484985,8.420939922,0.012742378,0.012742444,0.013492024,0.013492024,2.80253E-08,-25.61900139,0.00058098,-9.844099998,48.41077614,1783.23999,0
140.5,-27.5,86.467,-9.489586234,-0.009345509,2.17291E-08,-0.372642206,185.0825195,185.0825195,134.7123413,185.0825195,3.10437E-05,35.13999939,35.13999939,34.90000153,34.90000153,1.21183E-05,44.49999997,0.000651009,1,2.27945E-06,2288,2700,2336,755.9000244,1157.357483,30.2066555,0.012064949,0.01206739,0.012151564,0.012151564,4.14304E-09,-31.44775009,0.000488836,-10.90499973,48.8168869,1785.53894,0
141,-38,50.745,-19.31484795,-0.0055635,5.67625E-08,-0.315909927,54.76581955,54.76581955,131.4681396,54.76581955,0.000161964,27.2874999,27.2874999,31.39500046,31.39500046,2.52572E-05,33.99999997,0.003147905,4,1.16565E-05,1372,2191.25,3252,93.59250212,134.0160065,-6.384290695,0.01021194,0.01020051,0.008713451,0.008713451,1.40829E-07,-24.68730164,0.001035045,-1.131899953,33.30323791,1783.377502,0
141,-37.5,65.885,-14.66080856,-0.00379979,6.94E-08,-0.306772749,56.08389282,56.08389282,137.9575195,56.08389282,0.000179125,28.81999969,28.81999969,36.10000038,36.10000038,2.06546E-05,70.25000007,0.001455833,4,1.03658E-05,1427.5,2233.5,3228,66.38500118,145.8470001,41.80550003,0.013824317,0.013807188,0.010925254,0.010925254,1.73047E-08,40.92324829,0.001241457,-0.948080003,32.20685863,1787.625,0
141,-37.5,69.334,-14.66080856,-0.00379979,6.94E-08,-0.306772749,56.08389282,56.08389282,137.9575195,56.08389282,0.000179125,28.81999969,28.81999969,36.10000038,36.10000038,2.06546E-05,70.25000007,0.001455833,4,1.03658E-05,1427.5,2233.5,3228,66.38500118,145.8470001,41.80550003,0.013824317,0.013807188,0.010925254,0.010925254,1.73047E-08,40.92324829,0.001241457,-0.948080003,32.20685863,1787.625,0
141,-36.5,76.957,-7.18439579,-0.001259674,4.98685E-08,-0.155923197,77.71826553,77.71826553,135.7664185,77.71826553,0.000300677,30.28999996,30.28999996,42.00500107,42.00500107,1.11084E-05,117.25,0.001442034,3,7.78441E-06,1538.5,2319,3182,92.48999786,197.6439972,22.32581329,0.013122529,0.013123918,0.009328939,0.009328939,4.7525E-09,79.98649597,0.000730195,-0.59762001,30.88340473,1788.834534,0
141,-36,63.766,-4.3620224,-0.000996869,2.82849E-08,-0.092100847,98.03456688,98.03456688,127.0859375,98.03456688,0.000291466,30.73749971,30.73749971,42.30250072,42.30250072,1.01988E-05,130.5,0.001503338,2,6.49372E-06,1594,2358.5,3152.5,135.2949982,237.6100006,58.0377869,0.013564323,0.013569672,0.00958662,0.00958662,1.99127E-08,19.97749901,0.001032827,-0.532369971,30.65633011,1787.979279,0
141,-35.5,68.305,-9.16842556,-0.00158799,1.6399E-08,-0.119462655,118.3508682,118.3508682,118.4054565,118.3508682,0.000282255,31.18499947,31.18499947,42.60000038,42.60000038,9.28918E-06,117.5,0.001666732,2,5.59167E-06,1649.5,2398,3123,178.0999985,286.6955032,93.74976051,0.014010437,0.014032634,0.010213132,0.010213132,4.30255E-09,-33.75125122,0.000603428,-0.551460028,31.35696983,1787.124023,0
141,-32,77.505,26.66367722,0.009937704,3.06912E-08,0.64011404,156.7307587,156.7307587,165.522644,156.7307587,0.000104299,36.68749905,36.68749905,40.49749947,40.49749947,1.24439E-05,182.2500001,0.00394866,2,3.06364E-06,2038.5,2653.75,2807.5,458.9249954,655.5789795,-112.1289408,0.020507445,0.020465161,0.018531585,0.018531585,1.6301E-07,152.1424866,0.00222064,0.852199972,40.16354752,1795.379761,0
141,-28,101.272,-9.81018734,-0.006633879,5.17856E-08,-0.339899459,181.5254402,181.5254402,148.5514526,181.5254402,7.85074E-05,35.84749889,35.84749889,35.5350008,35.5350008,1.02783E-05,89.50000005,0.001425064,2,2.97162E-06,2309.25,2749.25,2394.25,683.5500031,1094.630005,-1.056067467,0.012703829,0.012713448,0.012815284,0.012815284,2.85818E-08,-68.63525391,0.000642501,-10.27400017,48.47110748,1785.471252,0
141,-27.5,103.756,-3.699144125,-0.008635858,3.16307E-08,-0.366396916,182.4127274,182.4127274,131.1416931,182.4127274,6.09643E-05,35.36999893,35.36999893,36.15000153,36.15000153,1.13989E-05,117.2499996,0.0125481,1,2.64913E-06,2261.5,2694,2343,723.8500061,1149.821472,19.67100191,0.011994774,0.012004508,0.011700439,0.011700439,3.76836E-09,-65.29449463,0.000483858,-11.17700005,48.96239471,1787.896484,0
141.5,-38,52.706,-8.966323853,-0.003151177,7.09111E-08,-0.215733789,48.93906975,48.93906975,133.5811768,48.93906975,9.47437E-05,27.14999962,27.14999962,31.90000057,31.90000057,2.66968E-05,72.24999967,0.012842177,4,1.1277E-05,1375.5,2162.5,3212.5,61.18500042,92.38650322,-41.69246864,0.010076828,0.010026696,0.008400197,0.008400197,1.35904E-07,3.590650082,0.000919155,-0.90328002,30.9840107,1784.233032,0
141.5,-32,101.881,21.92932224,0.008110446,7.126E-08,0.622106479,155.0745926,155.0745926,159.8684082,155.0745926,9.69833E-05,36.61999893,36.61999893,41.14999962,41.14999962,1.27264E-05,294.75,0.007903036,2,2.85739E-06,2041.5,2619.5,2827,412.8499908,649.1925049,-295.4300995,0.016645924,0.016602408,0.014677128,0.014677128,1.2626E-07,117.0359955,0.001255093,-0.783360004,39.93700218,1796.143005,0
142,-38,49.846,1.382200241,-0.00057358,7.76969E-08,-0.042146173,50.45610523,50.45610523,129.6774902,50.45610523,8.23223E-05,27.10999966,27.10999966,33.86000013,33.86000013,2.61893E-05,112.7499999,0.01128859,3,1.08976E-05,1380.75,2134.25,3173.25,62.03999949,50.75699997,-6.797092915,0.012607141,0.012553523,0.009887859,0.009887859,1.6002E-07,16.13067627,0.000602019,-0.711650014,28.66478348,1784.66153,0
142,-37.5,57.056,5.497906685,0.001858375,6.49431E-08,0.243198015,52.56282997,52.56282997,138.2098389,52.56282997,0.000123996,28.7699995,28.7699995,37.55500031,37.55500031,2.13246E-05,214.5,0.004321112,3,9.06684E-06,1436,2177,3148,27.21000004,73.52049828,18.20231247,0.014111961,0.014061715,0.01078949,0.01078949,6.7529E-08,58.40974808,0.000691071,-0.73447001,29.09079742,1787.657532,0
142,-37,105.168,9.613613129,0.002907951,4.70333E-08,0.438623488,63.70569897,63.70569897,136.230957,63.70569897,0.000203298,29.47749996,29.47749996,37.10249996,37.10249996,1.59021E-05,174.75,0.002731849,3,7.2361E-06,1491.25,2217,3124.25,40.25750017,96.28399658,13.03031492,0.013700909,0.013638387,0.010943174,0.010943174,5.32579E-08,81.61599731,0.000741694,-0.804570019,29.51681137,1787.932281,0
142.5,-36.5,89.915,1.005381465,0.003650769,3.01867E-08,0.504496578,76.04180908,76.04180908,132.3468628,76.04180908,0.000266352,30.19000053,30.19000053,36.59999847,36.59999847,1.11757E-05,130.25,0.000738703,3,4.47558E-06,1551,2223,3060,51.83000183,148.9664993,30.21296883,0.015308765,0.015303111,0.012579616,0.012579616,5.81099E-09,26.91800117,0.000787046,-1.139299989,30.11423445,1787.706055,0
142.5,-27.5,57.704,-3.593670249,-0.005807045,4.69986E-08,-0.383726131,168.7777252,168.7777252,126.0900879,168.7777252,0.000112591,36.45000076,36.45000076,35.97000122,35.97000122,1.30496E-05,138.25,0.005742237,2,2.69772E-06,2187,2670,2321,635.9000244,1142.209961,-1.490241289,0.011603836,0.011605198,0.01169717,0.01169717,4.16369E-09,-21.76850128,0.000411168,-11.02000046,47.4456625,1793.113037,0
143,-38.5,73.096,-1.482584953,0.000376804,6.69353E-08,0.037764514,49.34254074,49.34254074,110.5810852,49.34254074,2.32249E-05,25.65000057,25.65000057,33.80999947,33.80999947,2.73783E-05,129.9999996,0.013442916,3,6.60894E-06,1338.5,2035,3121.5,108.2199974,97.10549736,0.406346798,0.014473082,0.014512273,0.010912774,0.010912774,5.01729E-08,-3.123449802,0.000103784,-0.181710005,28.21216297,1783.922546,0
144,-40,56.316,16.79853058,-0.003736702,9.12246E-08,-0.189613609,53.71647358,53.71647358,88.77294922,53.71647358,6.36337E-05,23.61250019,23.61250019,28.93000031,28.93000031,2.22156E-05,115.2499998,0.00538527,3,9.08736E-06,1194.25,1852.5,3132,273.7500038,279.7099915,8.251872063,0.01697143,0.017108603,0.013973305,0.013973305,2.49906E-07,4.451449871,0.000139226,1.253700018,28.74570084,1777.343506,0
145,-37.5,74.275,-0.637149572,0.007664384,1.45205E-08,0.552668639,52.58345413,52.58345413,101.7086792,52.58345413,5.89514E-05,30.07000065,30.07000065,37.61499977,37.61499977,2.86183E-05,268.7499998,0.008786914,3,1.632E-06,1485.5,1978.5,2914,29.6600008,228.737999,-33.73579788,0.013560605,0.013619641,0.010860682,0.010860682,7.18883E-08,-24.65299988,0.000385571,0.213139996,29.30797863,1786.189453,0
146,-31.5,78.973,8.345729351,0.004450133,7.23835E-08,0.392875505,147.7993774,147.7993774,106.5163574,147.7993774,5.99898E-05,38.12999916,38.12999916,41.40999985,41.40999985,2.47689E-06,236.0000001,0.003419321,2,2.63739E-06,2156,2357.5,2546.5,91.90499878,766.8865051,-22.87618351,0.012505563,0.012499388,0.011355008,0.011355008,1.41628E-08,-34.47325134,0.000848377,-3.627899885,37.89824677,1801.714478,0
